Factura;Dia;Fecha;DiaVence;FechaVence;Cliente;Producto;Cantidad;Moneda;Total;Almacén;Vendedor;TotalUSD;Impuesto;ImpuestoUSD;Tipo de cambio;Ganacia;GananciaUSD
FA 576886;29;nov-17;29;dic-17;510;341;6.00;colones;1,259.70;1;-1;0;0.00;0;0;7.726.900;0
FA 576887;29;nov-17;29;dic-17;368;382;6.00;colones;10,808.58;1;-1;0;0.00;0;0;4,962.8200;0
FA 576928;29;nov-17;29;dic-17;2375;336;50.00;colones;49,750.00;1;-1;0;0.00;0;0;16,808.7900;0
FA 576962;30;nov-17;30;dic-17;1329;364;4.00;colones;11,747.96;1;-1;0;0.00;0;0;1,997.1600;0
FA 576990;30;nov-17;30;dic-17;883;322;12.00;colones;13,188.54;1;-1;0;0.00;0;0;4,603.5700;0
FA 576990;30;nov-17;30;dic-17;883;327;12.00;colones;14,639.75;1;-1;0;0.00;0;0;5,098.7400;0
FA 576990;30;nov-17;30;dic-17;883;336;12.00;colones;11,988.26;1;-1;0;0.00;0;0;4,082.3700;0
FA 577019;30;nov-17;30;ene-18;661;345;24.00;colones;2,639.80;1;-1;0;0.00;0;0;7.483.000;0
FA 577049;30;nov-17;30;dic-17;3537;344;12.00;colones;2,448.00;1;-1;0;0.00;0;0;1,520.4800;0
FA 577089;30;nov-17;30;dic-17;2374;320;12.00;colones;13,740.00;1;-1;0;0.00;0;0;5,782.9500;0
FA 577093;30;nov-17;30;dic-17;117;382;6.00;colones;10,808.58;1;-1;0;0.00;0;0;4,962.8200;0
FA 577165;30;nov-17;30;dic-17;83;324;12.00;colones;14,400.00;1;-1;0;0.00;0;0;4,990.7700;0
FA 577277;1;dic-17;1;dic-17;3707;340;12.00;colones;2,700.00;1;-1;0;0.00;0;0;1,720.8200;0
FA 577557;4;dic-17;4;ene-18;1351;308;2.00;colones;16,590.00;1;-1;0;2,156.70;0;0;7,144.2400;0
FA 577583;4;dic-17;4;ene-18;2345;349;6.00;colones;15,196.56;1;-1;0;1,975.55;0;0;5,260.7100;0
FA 577757;4;dic-17;4;ene-18;4001;302;50.00;colones;7,850.70;1;-1;0;1,020.59;0;0;-1,631.0100;0
FA 578030;5;dic-17;5;ene-18;505;344;20.00;colones;4,080.00;1;-1;0;0.00;0;0;2,534.1300;0
FA 578030;5;dic-17;5;ene-18;505;340;6.00;colones;1,326.00;1;-1;0;0.00;0;0;8.364.100;0
FA 578030;5;dic-17;5;ene-18;505;336;12.00;colones;12,000.00;1;-1;0;0.00;0;0;4,094.1100;0
FA 578058;5;dic-17;5;ene-18;1070;313;1.00;colones;12,000.00;1;-1;0;1,560.00;0;0;3,908.4000;0
FA 578070;5;dic-17;5;ene-18;3079;313;1.00;colones;12,000.00;1;-1;0;1,560.00;0;0;3,908.4000;0
FA 578127;5;dic-17;5;ene-18;287;340;24.00;colones;5,304.00;1;-1;0;0.00;0;0;3,345.6300;0
FA 578265;6;dic-17;6;ene-18;2853;377;1.00;colones;12,765.00;1;-1;0;0.00;0;0;1,521.6000;0
FA 578551;7;dic-17;7;ene-18;278;382;30.00;colones;54,042.90;1;-1;0;0.00;0;0;25,282.5600;0
FA 578551;7;dic-17;7;ene-18;278;356;6.00;colones;67,590.00;1;-1;0;0.00;0;0;17,743.4800;0
FA 578552;7;dic-17;7;feb-18;479;324;12.00;colones;14,388.49;1;-1;0;0.00;0;0;4,979.2600;0
FA 578674;7;dic-17;7;ene-18;2007;345;8.00;colones;879.93;1;-1;0;0.00;0;0;2.494.300;0
FA 578680;7;dic-17;7;ene-18;627;356;1.00;colones;11,265.00;1;-1;0;0.00;0;0;2,957.2500;0
FA 578745;7;dic-17;7;ene-18;2019;334;24.00;colones;33,048.00;1;-1;0;0.00;0;0;16,544.5400;0
FA 578745;7;dic-17;7;ene-18;2019;325;24.00;colones;38,352.00;1;-1;0;0.00;0;0;18,122.1800;0
FA 578746;7;dic-17;7;ene-18;3088;314;3.00;colones;6,600.00;1;-1;0;858.00;0;0;2,197.1700;0
FA 578769;7;dic-17;7;dic-17;712;329;3.00;colones;2,955.00;1;-1;0;0.00;0;0;8.437.100;0
FA 578843;8;dic-17;8;ene-18;1237;334;3.00;colones;4,131.00;1;-1;0;0.00;0;0;2,068.0700;0
FA 578988;8;dic-17;8;dic-17;1092;327;8.00;colones;9,766.00;1;-1;0;0.00;0;0;3,405.3300;0
FA 579164;9;dic-17;9;ene-18;1262;382;25.00;colones;43,525.00;1;-1;0;0.00;0;0;19,558.0500;0
FA 579323;11;dic-17;11;ene-18;1927;308;1.00;colones;8,295.00;1;-1;0;1,078.35;0;0;3,572.1200;0
FA 579340;11;dic-17;11;dic-17;3124;327;6.00;colones;7,319.87;1;-1;0;0.00;0;0;2,549.3700;0
FA 579342;11;dic-17;11;mar-18;395;382;20.00;colones;34,227.17;1;-1;0;0.00;0;0;15,180.1700;0
FA 579369;11;dic-17;11;ene-18;1646;349;24.00;colones;61,176.00;1;-1;0;7,952.88;0;0;21,432.6000;0
FA 579369;11;dic-17;11;ene-18;1646;348;24.00;colones;36,000.29;1;-1;0;4,680.04;0;0;9,323.2900;0
FA 579439;11;dic-17;11;ene-18;1640;327;6.00;colones;7,319.87;1;-1;0;0.00;0;0;2,549.3700;0
FA 579439;11;dic-17;11;ene-18;1640;322;6.00;colones;6,594.27;1;-1;0;0.00;0;0;2,301.7800;0
FA 579439;11;dic-17;11;ene-18;1640;336;6.00;colones;5,994.13;1;-1;0;0.00;0;0;2,041.1900;0
FA 579849;14;dic-17;14;dic-17;3156;308;2.00;colones;16,590.00;1;-1;0;2,156.70;0;0;7,144.2400;0
FA 579849;14;dic-17;14;dic-17;3156;309;1.00;colones;11,795.00;1;-1;0;1,533.35;0;0;5,308.2000;0
FA 579850;14;dic-17;14;feb-18;369;320;12.00;colones;13,740.00;1;-1;0;0.00;0;0;5,782.9500;0
FA 579965;14;dic-17;14;ene-18;3154;310;2.00;colones;11,280.00;1;-1;0;1,466.40;0;0;3,729.9200;0
FA 580092;14;dic-17;14;dic-17;2541;329;12.00;colones;11,685.00;1;-1;0;0.00;0;0;3,239.8300;0
FA 580265;14;dic-17;14;ene-18;3457;341;10.00;colones;2,099.50;1;-1;0;0.00;0;0;1,287.8100;0
FA 580276;14;dic-17;14;ene-18;3157;336;4.00;colones;3,996.09;1;-1;0;0.00;0;0;1,360.7900;0
FA 580276;14;dic-17;14;ene-18;3157;319;6.00;colones;7,068.00;1;-1;0;0.00;0;0;3,162.2600;0
FA 580320;14;dic-17;14;ene-18;282;341;10.00;colones;2,210.00;1;-1;0;0.00;0;0;1,398.3100;0
FA 580425;15;dic-17;15;feb-18;3691;341;30.00;colones;5,411.10;2;-1;0;678.82;0;0;2,793.5400;0
FA 580426;15;dic-17;15;feb-18;3691;341;30.00;colones;5,411.10;2;-1;0;678.82;0;0;2,793.5400;0
FA 580679;16;dic-17;16;ene-18;1074;327;12.00;colones;15,420.00;1;-1;0;0.00;0;0;5,878.9900;0
FA 580679;16;dic-17;16;ene-18;1074;341;12.00;colones;2,652.00;1;-1;0;0.00;0;0;1,677.9700;0
FA 580679;16;dic-17;16;ene-18;1074;344;12.00;colones;2,448.00;1;-1;0;0.00;0;0;1,520.4800;0
FA 580771;18;dic-17;18;ene-18;1445;308;1.00;colones;8,295.00;1;-1;0;1,078.35;0;0;3,572.1200;0
FA 580903;18;dic-17;18;ene-18;293;341;24.00;colones;5,304.00;1;-1;0;0.00;0;0;3,355.9400;0
FA 580936;18;dic-17;18;feb-18;476;308;2.00;colones;16,590.00;1;-1;0;2,156.70;0;0;7,144.2400;0
FA 581045;19;dic-17;19;ene-18;957;309;2.00;colones;23,590.00;1;-1;0;3,066.70;0;0;10,616.4100;0
FA 581045;19;dic-17;19;ene-18;957;308;2.00;colones;16,590.00;1;-1;0;2,156.70;0;0;7,144.2300;0
FA 581048;19;dic-17;19;ene-18;1442;344;6.00;colones;1,224.00;1;-1;0;0.00;0;0;7.602.400;0
FA 581048;19;dic-17;19;ene-18;1442;341;12.00;colones;2,652.00;1;-1;0;0.00;0;0;1,677.9700;0
FA 581280;20;dic-17;20;ene-18;2156;314;6.00;colones;13,200.00;1;-1;0;1,716.00;0;0;4,394.3400;0
FA 581291;20;dic-17;20;ene-18;3367;341;10.00;colones;2,210.00;1;-1;0;0.00;0;0;1,398.3100;0
FA 581305;20;dic-17;20;ene-18;506;322;3.00;colones;3,297.13;1;-1;0;0.00;0;0;1,150.8900;0
FA 581305;20;dic-17;20;ene-18;506;324;12.00;colones;14,388.49;1;-1;0;0.00;0;0;4,979.2600;0
FA 581305;20;dic-17;20;ene-18;506;327;12.00;colones;14,639.75;1;-1;0;0.00;0;0;5,098.7400;0
FA 581305;20;dic-17;20;ene-18;506;341;12.00;colones;2,652.00;1;-1;0;0.00;0;0;1,677.9700;0
FA 581337;20;dic-17;20;dic-17;3707;340;50.00;colones;11,250.00;1;-1;0;0.00;0;0;7,170.0600;0
FA 581375;20;dic-17;20;ene-18;856;338;10.00;colones;680.00;1;-1;0;0.00;0;0;3.422.300;0
FA 581375;20;dic-17;20;ene-18;856;322;12.00;colones;13,188.54;1;-1;0;0.00;0;0;4,603.5700;0
FA 581375;20;dic-17;20;ene-18;856;324;12.00;colones;14,388.49;1;-1;0;0.00;0;0;4,979.2600;0
FA 581375;20;dic-17;20;ene-18;856;329;12.00;colones;12,300.00;1;-1;0;0.00;0;0;3,854.8300;0
FA 581375;20;dic-17;20;ene-18;856;327;12.00;colones;14,639.75;1;-1;0;0.00;0;0;5,098.7400;0
FA 581375;20;dic-17;20;ene-18;856;336;12.00;colones;11,988.26;1;-1;0;0.00;0;0;4,082.3700;0
FA 581401;20;dic-17;20;ene-18;3867;382;12.00;colones;21,617.16;1;-1;0;0.00;0;0;10,188.9600;0
FA 581402;20;dic-17;20;ene-18;2223;382;24.00;colones;43,234.32;1;-1;0;0.00;0;0;20,377.9200;0
FA 581412;20;dic-17;20;feb-18;369;309;2.00;colones;23,590.00;1;-1;0;3,066.70;0;0;10,616.4000;0
FA 581426;20;dic-17;20;feb-18;361;308;3.00;colones;24,885.00;1;-1;0;3,235.05;0;0;10,716.3500;0
FA 581432;20;dic-17;20;ene-18;688;382;4.00;colones;7,200.00;1;-1;0;0.00;0;0;3,390.6000;0
FA 581466;20;dic-17;20;ene-18;2138;344;6.00;colones;1,224.00;1;-1;0;0.00;0;0;7.602.400;0
FA 581536;21;dic-17;21;mar-18;3023;309;2.00;colones;23,590.00;1;20;0;3,066.71;0;0;10,616.4100;0
FA 581561;21;dic-17;21;ene-18;1918;345;6.00;colones;659.95;1;-1;0;0.00;0;0;1.870.800;0
FA 581561;21;dic-17;21;ene-18;1918;340;5.00;colones;1,105.00;1;-1;0;0.00;0;0;6.970.100;0
FA 581561;21;dic-17;21;ene-18;1918;341;5.00;colones;1,105.00;1;-1;0;0.00;0;0;6.991.500;0
FA 581733;21;dic-17;21;ene-18;285;341;50.00;colones;11,600.00;1;-1;0;0.00;0;0;7,541.5400;0
FA 581814;21;dic-17;21;ene-18;547;341;12.00;colones;2,652.00;1;-1;0;0.00;0;0;1,677.9700;0
FA 581909;22;dic-17;22;dic-17;3482;338;1.00;colones;64.60;1;-1;0;0.00;0;0;308.200;0
FA 581909;22;dic-17;22;dic-17;3482;341;10.00;colones;2,099.50;1;-1;0;0.00;0;0;1,287.8100;0
FA 581909;22;dic-17;22;dic-17;3482;340;6.00;colones;1,259.70;1;-1;0;0.00;0;0;7.701.100;0
FA 581962;22;dic-17;22;ene-18;1722;327;12.00;colones;14,640.00;1;-1;0;0.00;0;0;5,098.9900;0
FA 581962;22;dic-17;22;ene-18;1722;341;6.00;colones;1,326.00;1;-1;0;0.00;0;0;8.389.900;0
FA 582182;22;dic-17;22;dic-17;1208;336;12.00;colones;11,940.00;1;-1;0;0.00;0;0;4,034.1100;0
FA 582182;22;dic-17;22;dic-17;1208;344;24.00;colones;4,896.00;1;-1;0;0.00;0;0;3,040.9600;0
FA 582234;22;dic-17;22;ene-18;1442;308;2.00;colones;16,590.00;1;-1;0;2,156.70;0;0;7,144.2400;0
FA 582234;22;dic-17;22;ene-18;1442;309;2.00;colones;23,590.00;1;-1;0;3,066.70;0;0;10,616.4000;0
FA 582242;22;dic-17;22;ene-18;627;356;1.00;colones;11,265.00;1;-1;0;0.00;0;0;2,957.2800;0
FA 582252;22;dic-17;22;ene-18;2256;304;6.00;colones;1,881.00;1;-1;0;244.53;0;0;5.946.800;0
FA 582350;2;ene-18;2;feb-18;418;308;1.00;colones;8,295.00;1;-1;0;1,078.35;0;0;3,572.1200;0
FA 582508;3;ene-18;3;ene-18;4035;305;1.00;colones;360.00;1;-1;0;46.80;0;0;1.283.900;0
FA 582508;3;ene-18;3;ene-18;4035;304;1.00;colones;330.00;1;-1;0;42.90;0;0;1.156.100;0
FA 582508;3;ene-18;3;ene-18;4035;303;1.00;colones;330.00;1;-1;0;42.90;0;0;1.170.900;0
FA 582508;3;ene-18;3;ene-18;4035;302;1.00;colones;260.00;1;-1;0;33.80;0;0;703.700;0
FA 582508;3;ene-18;3;ene-18;4035;301;1.00;colones;265.00;1;-1;0;34.45;0;0;1.061.200;0
FA 582605;4;ene-18;4;feb-18;3923;334;6.00;colones;8,262.00;1;-1;0;0.00;0;0;4,136.1400;0
FA 582605;4;ene-18;4;feb-18;3923;324;6.00;colones;8,274.00;1;-1;0;0.00;0;0;3,569.3900;0
FA 582605;4;ene-18;4;feb-18;3923;319;6.00;colones;7,068.00;1;-1;0;0.00;0;0;3,162.2600;0
FA 582653;4;ene-18;4;mar-18;3691;341;60.00;colones;10,822.20;2;-1;0;0.00;0;0;5,587.0900;0
FA 582676;4;ene-18;4;feb-18;642;344;12.00;colones;2,448.00;1;-1;0;0.00;0;0;1,520.4800;0
FA 582712;4;ene-18;4;feb-18;527;344;10.00;colones;2,040.00;1;-1;0;0.00;0;0;1,267.0600;0
FA 582783;4;ene-18;4;feb-18;278;356;3.00;colones;33,795.00;1;-1;0;0.00;0;0;8,871.8400;0
FA 582783;4;ene-18;4;feb-18;278;382;12.00;colones;21,617.16;1;-1;0;0.00;0;0;10,188.9800;0
FA 582785;4;ene-18;4;feb-18;191;340;12.00;colones;2,652.00;1;-1;0;0.00;0;0;1,672.8100;0
FA 582785;4;ene-18;4;feb-18;191;344;12.00;colones;2,448.00;1;-1;0;0.00;0;0;1,520.4800;0
FA 582803;4;ene-18;4;feb-18;1275;316;6.00;colones;11,485.80;1;-1;0;0.00;0;0;2,608.9700;0
FA 582827;4;ene-18;4;feb-18;3631;334;12.00;colones;16,524.00;1;-1;0;0.00;0;0;8,272.2700;0
FA 582894;5;ene-18;5;feb-18;1074;328;12.00;colones;21,420.00;1;-1;0;0.00;0;0;10,891.8100;0
FA 582894;5;ene-18;5;feb-18;1074;344;15.00;colones;3,060.00;1;-1;0;0.00;0;0;1,900.6000;0
FA 582894;5;ene-18;5;feb-18;1074;340;12.00;colones;2,652.00;1;-1;0;0.00;0;0;1,672.8100;0
FA 582894;5;ene-18;5;feb-18;1074;343;15.00;colones;4,350.00;1;-1;0;0.00;0;0;2,349.9600;0
FA 582920;5;ene-18;5;feb-18;584;336;20.00;colones;19,900.00;1;-1;0;0.00;0;0;6,723.5200;0
FA 582920;5;ene-18;5;feb-18;584;322;20.00;colones;21,900.00;1;-1;0;0.00;0;0;7,591.7100;0
FA 582920;5;ene-18;5;feb-18;584;327;20.00;colones;24,400.00;1;-1;0;0.00;0;0;8,498.3200;0
FA 582920;5;ene-18;5;feb-18;584;324;20.00;colones;23,900.00;1;-1;0;0.00;0;0;8,217.9500;0
FA 583101;5;ene-18;5;ene-18;4027;344;12.00;colones;2,448.00;1;-1;0;0.00;0;0;1,520.4800;0
FA 583212;5;ene-18;5;feb-18;1418;371;6.00;colones;24,510.00;1;-1;0;3,186.30;0;0;4,241.3900;0
FA 583212;5;ene-18;5;feb-18;1418;313;2.00;colones;24,000.00;1;-1;0;3,120.00;0;0;7,816.8000;0
FA 583284;5;ene-18;5;mar-18;1622;308;1.00;colones;8,295.00;1;-1;0;1,078.35;0;0;3,612.0300;0
FA 583321;6;ene-18;6;feb-18;351;345;50.00;colones;11,050.00;1;-1;0;0.00;0;0;7,109.3800;0
FA 583333;6;ene-18;6;feb-18;1554;382;6.00;colones;10,808.58;1;-1;0;0.00;0;0;5,094.4900;0
FA 583359;6;ene-18;6;feb-18;3979;310;2.00;colones;11,280.00;1;-1;0;1,466.40;0;0;3,729.9200;0
FA 583416;6;ene-18;6;feb-18;2019;328;20.00;colones;35,700.00;1;-1;0;0.00;0;0;18,153.0300;0
FA 583416;6;ene-18;6;feb-18;2019;334;20.00;colones;27,540.00;1;-1;0;0.00;0;0;13,787.1200;0
FA 583416;6;ene-18;6;feb-18;2019;325;20.00;colones;31,960.00;1;-1;0;0.00;0;0;15,101.8100;0
FA 583476;8;ene-18;8;ene-18;3881;302;13.00;colones;3,380.00;1;-1;0;439.40;0;0;9.147.500;0
FA 583491;8;ene-18;8;feb-18;1914;314;3.00;colones;6,600.00;1;-1;0;858.00;0;0;2,197.1700;0
FA 583491;8;ene-18;8;feb-18;1914;313;1.00;colones;12,000.00;1;-1;0;1,560.00;0;0;3,908.4000;0
FA 583554;8;ene-18;8;feb-18;329;345;30.00;colones;6,630.00;1;-1;0;0.00;0;0;4,265.6300;0
FA 583554;8;ene-18;8;feb-18;329;344;30.00;colones;6,120.00;1;-1;0;0.00;0;0;3,801.1900;0
FA 583554;8;ene-18;8;feb-18;329;341;15.00;colones;3,315.00;1;-1;0;0.00;0;0;2,097.4600;0
FA 583554;8;ene-18;8;feb-18;329;340;15.00;colones;3,315.00;1;-1;0;0.00;0;0;2,091.0200;0
FA 583573;8;ene-18;8;ene-18;4035;310;1.00;colones;5,640.00;1;-1;0;733.20;0;0;1,864.9600;0
FA 583588;8;ene-18;8;feb-18;642;341;10.00;colones;2,210.00;1;-1;0;0.00;0;0;1,398.3100;0
FA 583614;8;ene-18;8;feb-18;1244;316;4.00;colones;7,657.20;1;-1;0;0.00;0;0;1,739.3100;0
FA 583630;8;ene-18;8;feb-18;1640;327;6.00;colones;7,710.00;1;-1;0;0.00;0;0;2,939.5000;0
FA 583630;8;ene-18;8;feb-18;1640;322;6.00;colones;7,674.00;1;-1;0;0.00;0;0;3,381.5100;0
FA 583661;8;ene-18;8;feb-18;2349;341;400.00;colones;88,400.00;1;-1;0;0.00;0;0;55,932.3600;0
FA 583675;8;ene-18;8;feb-18;3043;316;2.00;colones;4,254.00;1;-1;0;0.00;0;0;1,295.0600;0
FA 583805;9;ene-18;9;feb-18;547;345;20.00;colones;4,420.00;1;-1;0;0.00;0;0;2,843.7500;0
FA 583805;9;ene-18;9;feb-18;547;344;20.00;colones;4,080.00;1;-1;0;0.00;0;0;2,534.1300;0
FA 583805;9;ene-18;9;feb-18;547;316;4.00;colones;8,508.00;1;-1;0;0.00;0;0;2,590.1100;0
FA 583907;9;ene-18;9;feb-18;584;336;12.00;colones;17,496.00;1;-1;0;0.00;0;0;9,590.1100;0
FA 583907;9;ene-18;9;feb-18;584;328;6.00;colones;10,710.00;1;-1;0;0.00;0;0;5,445.9100;0
FA 583907;9;ene-18;9;feb-18;584;322;12.00;colones;15,348.00;1;-1;0;0.00;0;0;6,763.0300;0
FA 583925;9;ene-18;9;feb-18;1970;348;10.00;colones;17,100.00;1;-1;0;2,223.00;0;0;5,984.5800;0
FA 583925;9;ene-18;9;feb-18;1970;349;10.00;colones;25,490.00;1;-1;0;3,313.70;0;0;8,930.2500;0
FA 584003;9;ene-18;9;feb-18;83;336;12.00;colones;17,496.00;1;-1;0;0.00;0;0;9,590.1100;0
FA 584008;9;ene-18;9;feb-18;994;341;25.00;colones;5,248.75;1;-1;0;0.00;0;0;3,219.5200;0
FA 584029;10;ene-18;10;mar-18;3691;341;60.00;colones;10,822.20;2;33;0;0.00;0;0;5,587.0900;0
FA 584132;10;ene-18;10;feb-18;1330;379;3.00;colones;16,114.95;1;-1;0;0.00;0;0;8.619.800;0
FA 584144;10;ene-18;10;feb-18;627;382;6.00;colones;10,808.58;1;-1;0;0.00;0;0;5,094.4900;0
FA 584151;10;ene-18;10;mar-18;369;371;8.00;colones;33,400.00;1;-1;0;4,342.00;0;0;6,375.1900;0
FA 584192;10;ene-18;10;feb-18;653;345;12.00;colones;2,519.40;1;-1;0;0.00;0;0;1,573.6500;0
FA 584192;10;ene-18;10;feb-18;653;341;6.00;colones;1,259.70;1;-1;0;0.00;0;0;7.726.900;0
FA 584202;10;ene-18;10;feb-18;430;329;20.00;colones;20,500.00;1;-1;0;0.00;0;0;6,424.7100;0
FA 584204;10;ene-18;10;feb-18;3316;340;6.00;colones;1,326.00;1;-1;0;0.00;0;0;8.364.100;0
FA 584205;10;ene-18;10;feb-18;3987;344;24.00;colones;4,896.00;1;-1;0;0.00;0;0;3,040.9600;0
FA 584209;10;ene-18;10;feb-18;2235;322;100.00;colones;109,500.00;1;-1;0;0.00;0;0;37,958.5600;0
FA 584209;10;ene-18;10;feb-18;2235;324;100.00;colones;119,500.00;1;-1;0;0.00;0;0;41,089.7600;0
FA 584209;10;ene-18;10;feb-18;2235;327;100.00;colones;122,000.00;1;-1;0;0.00;0;0;42,491.5900;0
FA 584234;10;ene-18;10;mar-18;140;319;4.00;colones;4,712.00;1;-1;0;0.00;0;0;2,108.1800;0
FA 584252;10;ene-18;10;mar-18;476;308;2.00;colones;16,590.00;1;-1;0;2,156.70;0;0;7,224.0500;0
FA 584267;10;ene-18;10;feb-18;494;327;12.00;colones;14,640.00;1;-1;0;0.00;0;0;5,098.9900;0
FA 584306;10;ene-18;10;feb-18;2138;345;4.00;colones;884.00;1;-1;0;0.00;0;0;5.687.500;0
FA 584307;10;ene-18;10;feb-18;401;341;6.00;colones;1,326.00;1;-1;0;0.00;0;0;8.389.900;0
FA 584307;10;ene-18;10;feb-18;401;344;24.00;colones;4,896.00;1;-1;0;0.00;0;0;3,040.9600;0
FA 584307;10;ene-18;10;feb-18;401;345;24.00;colones;5,304.00;1;-1;0;0.00;0;0;3,412.5000;0
FA 584322;10;ene-18;10;feb-18;929;334;20.00;colones;27,540.00;1;-1;0;0.00;0;0;13,787.1200;0
FA 584369;11;ene-18;11;feb-18;1422;345;12.00;colones;2,970.00;1;-1;0;0.00;0;0;2,024.2500;0
FA 584369;11;ene-18;11;feb-18;1422;340;12.00;colones;2,646.00;1;-1;0;0.00;0;0;1,666.8100;0
FA 584369;11;ene-18;11;feb-18;1422;341;12.00;colones;2,656.80;1;-1;0;0.00;0;0;1,682.7700;0
FA 584412;11;ene-18;11;feb-18;319;340;12.00;colones;2,652.00;1;-1;0;0.00;0;0;1,672.8200;0
FA 584412;11;ene-18;11;feb-18;319;327;12.00;colones;15,420.00;1;-1;0;0.00;0;0;5,878.9900;0
FA 584485;11;ene-18;11;feb-18;1522;359;20.00;colones;46,420.00;1;-1;0;0.00;0;0;6,953.9500;0
FA 584508;11;ene-18;11;feb-18;169;344;20.00;colones;4,080.00;1;-1;0;0.00;0;0;2,531.9600;0
FA 584555;11;ene-18;11;feb-18;1291;356;6.00;colones;65,280.00;1;-1;0;0.00;0;0;15,433.6800;0
FA 584562;11;ene-18;11;feb-18;282;382;6.00;colones;10,808.58;1;-1;0;0.00;0;0;5,094.4900;0
FA 584630;12;ene-18;12;ene-18;3790;344;6.00;colones;1,224.00;1;-1;0;0.00;0;0;7.595.900;0
FA 584642;12;ene-18;12;feb-18;3578;338;5.00;colones;340.00;1;-1;0;0.00;0;0;1.704.500;0
FA 584654;12;ene-18;12;ene-18;3482;344;6.00;colones;1,162.80;1;-1;0;0.00;0;0;6.983.900;0
FA 584654;12;ene-18;12;ene-18;3482;345;6.00;colones;1,259.70;1;-1;0;0.00;0;0;7.868.300;0
FA 584802;13;ene-18;13;feb-18;53;314;2.00;colones;4,400.00;1;-1;0;572.00;0;0;1,464.7800;0
FA 584970;15;ene-18;15;feb-18;3371;324;12.00;colones;16,548.00;1;-1;0;0.00;0;0;7,138.7700;0
FA 584970;15;ene-18;15;feb-18;3371;322;24.00;colones;30,696.00;1;-1;0;0.00;0;0;13,526.0500;0
FA 584970;15;ene-18;15;feb-18;3371;327;12.00;colones;15,420.00;1;-1;0;0.00;0;0;5,878.9900;0
FA 584970;15;ene-18;15;feb-18;3371;319;24.00;colones;28,272.00;1;-1;0;0.00;0;0;12,553.5200;0
FA 585042;15;ene-18;15;feb-18;668;379;2.00;colones;10,743.30;1;-1;0;0.00;0;0;5.746.500;0
FA 585138;15;ene-18;15;feb-18;1471;371;1.00;colones;4,175.00;1;-1;0;542.75;0;0;7.969.000;0
FA 585138;15;ene-18;15;feb-18;1471;370;1.00;colones;4,175.00;1;-1;0;542.75;0;0;1,178.7000;0
FA 585138;15;ene-18;15;feb-18;1471;369;1.00;colones;4,105.29;1;-1;0;533.69;0;0;6.979.000;0
FA 585144;15;ene-18;15;feb-18;1640;322;6.00;colones;7,674.00;1;-1;0;0.00;0;0;3,381.5100;0
FA 585210;16;ene-18;16;feb-18;2074;382;6.00;colones;10,808.58;1;-1;0;0.00;0;0;5,094.4900;0
FA 585243;16;ene-18;16;feb-18;2110;382;6.00;colones;10,808.58;1;-1;0;0.00;0;0;5,094.4900;0
FA 585279;16;ene-18;16;feb-18;1782;339;50.00;colones;7,250.00;1;-1;0;0.00;0;0;3,212.9700;0
FA 585431;16;ene-18;16;feb-18;278;382;12.00;colones;21,617.16;1;-1;0;0.00;0;0;10,188.9800;0
FA 585584;17;ene-18;17;feb-18;1074;344;12.00;colones;2,448.00;1;-1;0;0.00;0;0;1,519.1700;0
FA 585584;17;ene-18;17;feb-18;1074;343;12.00;colones;3,480.00;1;-1;0;0.00;0;0;1,880.4700;0
FA 585584;17;ene-18;17;feb-18;1074;340;12.00;colones;2,652.00;1;-1;0;0.00;0;0;1,672.8200;0
FA 585768;17;ene-18;17;feb-18;151;336;6.00;colones;8,748.00;1;-1;0;0.00;0;0;4,842.7000;0
FA 585768;17;ene-18;17;feb-18;151;325;6.00;colones;9,588.00;1;-1;0;0.00;0;0;4,639.9300;0
FA 585768;17;ene-18;17;feb-18;151;334;6.00;colones;8,262.00;1;-1;0;0.00;0;0;4,089.1800;0
FA 585808;18;ene-18;18;feb-18;627;356;1.00;colones;11,265.00;1;-1;0;0.00;0;0;2,957.2800;0
FA 585821;18;ene-18;18;feb-18;368;382;6.00;colones;10,808.58;1;-1;0;0.00;0;0;5,094.4900;0
FA 585953;18;ene-18;18;feb-18;3457;367;3.00;colones;6,735.00;1;-1;0;0.00;0;0;2,986.2700;0
FA 585988;19;ene-18;19;mar-18;3723;329;120.00;colones;101,400.00;2;-1;0;0.00;0;0;16,948.2700;0
FA 585988;19;ene-18;19;mar-18;3723;321;120.00;colones;82,800.00;2;-1;0;0.00;0;0;7,088.9200;0
FA 586053;19;ene-18;19;mar-18;3723;321;120.00;colones;82,800.00;2;-1;0;0.00;0;0;7,088.9200;0
FA 586053;19;ene-18;19;mar-18;3723;329;120.00;colones;101,400.00;2;-1;0;0.00;0;0;16,948.2700;0
FA 586069;19;ene-18;19;mar-18;1887;382;6.00;colones;10,808.58;1;-1;0;0.00;0;0;5,094.4900;0
FA 586209;20;ene-18;20;feb-18;810;308;1.00;colones;8,295.00;1;-1;0;1,078.35;0;0;3,612.0300;0
FA 586209;20;ene-18;20;feb-18;810;309;1.00;colones;11,795.00;1;-1;0;1,533.35;0;0;5,308.2000;0
FA 586251;20;ene-18;20;feb-18;84;308;1.00;colones;8,295.00;1;-1;0;1,078.35;0;0;3,612.0300;0
FA 586251;20;ene-18;20;feb-18;84;329;24.00;colones;24,600.00;1;-1;0;0.00;0;0;7,709.6500;0
